iteration,best_fitness
0,444.76532423382423
1,353.9683091046526
2,326.3595061620277
3,262.17475864565387
4,262.17475864565387
5,262.17475864565387
6,262.17475864565387
7,262.17475864565387
8,262.17475864565387
9,262.17475864565387
10,262.17475864565387
11,262.17475864565387
12,262.17475864565387
13,262.17475864565387
14,262.17475864565387
15,262.17475864565387
16,262.17475864565387
17,262.17475864565387
18,262.17475864565387
19,262.17475864565387
20,252.18185205136177
21,252.18185205136177
22,252.18185205136177
23,252.18185205136177
24,252.18185205136177
25,252.18185205136177
26,249.70116753484405
27,241.98290879848986
28,241.98290879848986
29,241.98290879848986
30,241.98290879848986
31,241.98290879848986
32,241.98290879848986
33,241.46852678726077
34,241.46852678726077
35,241.46852678726077
36,236.64593181253804
37,236.64593181253804
38,236.64593181253804
39,236.64593181253804
40,236.64593181253804
41,236.64593181253804
42,236.64593181253804
43,236.64593181253804
44,236.64593181253804
45,236.64593181253804
46,236.64593181253804
47,236.64593181253804
48,236.64593181253804
49,224.56822792279678
50,221.02256209286622
51,221.02256209286622
52,221.02256209286622
53,221.02256209286622
54,221.02256209286622
55,221.02256209286622
56,221.02256209286622
57,221.02256209286622
58,221.02256209286622
59,221.02256209286622
60,221.02256209286622
61,221.02256209286622
62,221.02256209286622
63,221.02256209286622
64,218.4044135312254
65,218.4044135312254
66,218.4044135312254
67,218.4044135312254
68,218.4044135312254
69,218.4044135312254
70,218.4044135312254
71,218.4044135312254
72,213.99161331098043
73,209.17648718542887
74,209.17648718542887
75,209.17648718542887
76,185.57666785501368
77,185.57666785501368
78,185.57666785501368
79,148.9757543870626
80,148.9757543870626
81,148.9757543870626
82,148.9757543870626
83,148.9757543870626
84,148.9757543870626
85,148.9757543870626
86,148.9757543870626
87,148.9757543870626
88,148.9757543870626
89,136.05059692001493
90,136.05059692001493
91,136.05059692001493
92,136.05059692001493
93,136.05059692001493
94,136.05059692001493
95,136.05059692001493
96,135.99789166846116
97,123.33711544544062
98,123.33711544544062
99,123.33711544544062
100,106.50257050732918
101,106.50257050732918
102,105.61487318119958
103,105.61487318119958
104,105.61487318119958
105,105.61487318119958
106,105.61487318119958
107,105.0212343071164
108,103.27805945485025
109,103.27805945485025
110,103.27805945485025
111,103.27805945485025
112,102.26718619638172
113,102.26718619638172
114,102.26718619638172
115,97.8081159400246
116,95.42714189379413
117,95.42714189379413
118,94.98557338246871
119,94.98557338246871
120,94.98557338246871
121,94.98557338246871
122,90.79713677737328
123,82.23878711437146
124,82.23878711437146
125,78.22405456719375
126,78.22405456719375
127,78.22405456719375
128,78.22405456719375
129,78.22405456719375
130,77.72487263564835
131,77.72487263564835
132,77.72487263564835
133,77.31436630129568
134,76.73145330714163
135,76.65066725564208
136,76.65066725564208
137,75.57617327432186
138,75.57617327432186
139,74.77421020667302
140,74.77421020667302
141,71.4881916221151
142,71.4881916221151
143,71.29249492371383
144,71.29249492371383
145,71.23935517535998
146,71.23935517535998
147,71.0185701912707
148,70.61139079197136
149,69.9745144465372
150,69.53843985427511
151,69.33234563030072
152,68.32277681886254
153,68.32277681886254
154,68.32277681886254
155,68.32277681886254
156,68.04492609851101
157,67.48950668588037
158,67.48950668588037
159,67.17597319512538
160,66.7330585283193
161,65.98701889372805
162,65.76084357968779
163,65.57573536712323
164,65.32115180785271
165,65.05455504701933
166,65.02287979964316
167,64.71886570352575
168,64.71886570352575
169,64.71886570352575
170,64.71886570352575
171,64.71886570352575
172,64.71886570352575
173,64.60349986146386
174,64.37913831702872
175,64.32947449631061
176,64.18974047530818
177,64.18974047530818
178,64.17234091788467
179,64.07273816387314
180,63.91026164471907
181,63.87859742029079
182,63.87859742029079
183,63.87859742029079
184,63.87859742029079
185,63.847277987266125
186,63.7436325353446
187,63.59334145681987
188,63.49337392791159
189,63.3869430017227
190,63.366744299424255
191,63.327419485800476
192,63.32304159371361
193,63.15106230341348
194,61.919501689902006
195,61.13742710598521
196,61.13742710598521
197,60.651672491210405
198,60.26140168207249
199,60.042778495083155
200,60.042778495083155
201,60.042778495083155
202,60.042778495083155
203,60.042778495083155
204,60.042778495083155
205,60.042778495083155
206,60.001328585175344
207,58.40558237747962
208,58.40558237747962
209,58.40558237747962
210,58.40558237747962
211,58.40558237747962
212,58.40558237747962
213,58.40558237747962
214,58.40558237747962
215,58.40558237747962
216,57.75833178716786
217,55.68639619945694
218,53.565824221662524
219,52.8044906048581
220,52.09426039704633
221,51.612755972867916
222,51.04563995741401
223,51.04563995741401
224,50.67384069118532
225,50.67384069118532
226,50.67384069118532
227,50.67384069118532
228,50.61476625131323
229,50.61476625131323
230,50.499248957792304
231,50.499248957792304
232,50.499248957792304
233,50.17198080353916
234,50.11872796289455
235,50.11872796289455
236,49.86460229268283
237,49.86460229268283
238,49.86460229268283
239,49.86460229268283
240,49.829560411106655
241,49.827800385882114
242,49.73179631369649
243,49.73179631369649
244,49.73179631369649
245,49.6387759502515
246,49.6387759502515
247,49.52740835742017
248,49.4687014420972
249,49.42488254977437
250,49.402006040071
251,49.3883246259374
252,49.3883246259374
253,49.33998167275914
254,49.30358452980494
255,49.2871850246309
256,49.27798225688261
257,49.240430217172445
258,49.21050595974566
259,49.21050595974566
260,49.2075754056674
261,49.174602206435225
262,49.174602206435225
263,49.14502254960908
264,49.14502254960908
265,49.13811714531022
266,49.13783194558681
267,49.11711266569742
268,49.11711266569742
269,49.10300437162775
270,49.10300437162775
271,49.09689572291521
272,49.08527660548364
273,49.08017436662266
274,49.06582712066532
275,49.03964490728396
276,49.019479059073944
277,49.019479059073944
278,49.00201027368328
279,48.95883779268189
280,48.95883779268189
281,48.95519770831066
282,48.945794342319914
283,48.94037859047228
284,48.920341575461265
285,48.91091582404917
286,48.8727084450274
287,48.864387762615394
288,48.84849846006176
289,48.844035614178665
290,48.844035614178665
291,48.8393601440786
292,48.83247094034206
293,48.82343082323615
294,48.821461433976225
295,48.81519991034202
296,48.81519991034202
297,48.80934968898791
298,48.80731246293982
299,48.80731246293982
300,48.80731246293982
301,48.80281710966793
302,48.80135033985786
303,48.80135033985786
304,48.79862862725125
305,48.79817946897202
306,48.79817946897202
307,48.79817946897202
308,48.79594024881837
309,48.792356293221644
310,48.792356293221644
311,48.79117966769661
312,48.7876881897229
313,48.7876881897229
314,48.7876881897229
315,48.787364650544305
316,48.78691432889093
317,48.78691432889093
318,48.78691432889093
319,48.78658191131788
320,48.78596268693397
321,48.784614309536835
322,48.78334139580434
323,48.78334139580434
324,48.782237764541634
325,48.78109909465434
326,48.780535829505396
327,48.77997133627568
328,48.77985574478666
329,48.779280874822746
330,48.77800947884626
331,48.77710757974086
332,48.776734644267094
333,48.77582783902034
334,48.77432435043417
335,48.773464756300086
336,48.77142494104746
337,48.77093068920584
338,48.77058569406745
339,48.768872372306475
340,48.767446722665085
341,48.766362438405906
342,48.76455119611009
343,48.762741128926905
344,48.762741128926905
345,48.762142352863066
346,48.76186143858547
347,48.760717223527394
348,48.76020828920849
349,48.76001774218406
350,48.76001774218406
351,48.76000355969461
352,48.75967656799426
353,48.75967656799426
354,48.75948512841089
355,48.759380815073456
356,48.7592642020293
357,48.7592642020293
358,48.7592642020293
359,48.75901950421667
360,48.75892384469503
361,48.75875943407729
362,48.758305651798054
363,48.758305651798054
364,48.7582945906145
365,48.75826979652092
366,48.75821996883525
367,48.75809015090667
368,48.75800519266187
369,48.75782960894091
370,48.75781178280292
371,48.75781178280292
372,48.75770927812184
373,48.75767209028791
374,48.757354679024644
375,48.75721381978602
376,48.757058439192235
377,48.756855513116705
378,48.756266870164836
379,48.756266870164836
380,48.75591938987915
381,48.75591938987915
382,48.75591277950045
383,48.7558686921347
384,48.7558686921347
385,48.755790446113
386,48.755790446113
387,48.755754439617476
388,48.755754439617476
389,48.755674407627055
390,48.755668743928226
391,48.755614281811006
392,48.755588783465356
393,48.75552360754318
394,48.75550907550945
395,48.75544422670981
396,48.755385688958626
397,48.75521864859772
398,48.75518591210832
399,48.75511311359915
400,48.75511311359915
401,48.75502545864035
402,48.755024079594705
403,48.755012224676534
404,48.75498041581912
405,48.754957995189244
406,48.75494863038014
407,48.75492368449656
408,48.75492368449656
409,48.754890653834906
410,48.75487645867864
411,48.75482986503471
412,48.75482986503471
413,48.75482428655641
414,48.7547985619762
415,48.754721971779304
416,48.75469362657515
417,48.75466386026247
418,48.75461365768058
419,48.75459065942397
420,48.75456129265129
421,48.75456129265129
422,48.754555433027946
423,48.75452625131945
424,48.75452625131945
425,48.754504871458636
426,48.75448724003314
427,48.75445303647777
428,48.754434014180276
429,48.75440777367206
430,48.75439051091121
431,48.754364363446314
432,48.75435697365188
433,48.75434586037761
434,48.75433000834238
435,48.75433000834238
436,48.754329370760246
437,48.754329370760246
438,48.754329370760246
439,48.754329370760246
440,48.75432856789618
441,48.75430269990008
442,48.75429960426092
443,48.7542908293089
444,48.754281070110665
445,48.75426685465774
446,48.75426685465774
447,48.75426685465774
448,48.75426474774227
449,48.75426427382567
450,48.75425728158194
451,48.754254805090085
452,48.754254805090085
453,48.75424628447203
454,48.75423967116183
455,48.754234458949384
456,48.754234458949384
457,48.754234458949384
458,48.75423282306528
459,48.75423144553807
460,48.75422624789107
461,48.75421998588655
462,48.75421168074095
463,48.754206092132364
464,48.754202308478625
465,48.754191507642616
466,48.75417375768683
467,48.754144218821324
468,48.75412408410455
469,48.75411460948507
470,48.75409189672476
471,48.7540662897909
472,48.753992648604736
473,48.753956712069055
474,48.7538936581534
475,48.753846341444415
476,48.75375051017926
477,48.753672497507836
478,48.75360253714919
479,48.7534995043992
480,48.75341455238387
481,48.7533552136708
482,48.75330114098759
483,48.7532592795547
484,48.75320288671094
485,48.75317755992566
486,48.75313982759192
487,48.753134636565704
488,48.75311417589933
489,48.75310459070036
490,48.75310459070036
491,48.75309192230819
492,48.753089180721304
493,48.753089180721304
494,48.753085323033446
495,48.75307687398737
496,48.753066143940345
497,48.7530648739436
498,48.7530648739436
499,48.753061723637416
500,48.753055020090954
