iteration,best_fitness
0,10.887831820052805
1,2.0613533434100475
2,2.0613533434100475
3,2.0613533434100475
4,2.0613533434100475
5,2.0613533434100475
6,2.0613533434100475
7,2.0613533434100475
8,2.0613533434100475
9,2.0613533434100475
10,1.6889314642956883
11,1.6889314642956883
12,1.6889314642956883
13,1.6889314642956883
14,1.6889314642956883
15,1.6889314642956883
16,1.6889314642956883
17,1.6889314642956883
18,0.1957342660367587
19,0.1957342660367587
20,0.1957342660367587
21,0.1957342660367587
22,0.1957342660367587
23,0.1957342660367587
24,0.1957342660367587
25,0.1957342660367587
26,0.11787923160789404
27,0.11787923160789404
28,0.11787923160789404
29,0.11787923160789404
30,0.11787923160789404
31,0.0029141808920627454
32,0.0029141808920627454
33,0.0029141808920627454
34,0.0029141808920627454
35,0.0029141808920627454
36,0.0029141808920627454
37,0.0029141808920627454
38,0.002643804131420069
39,0.00019924702772300407
40,0.00019924702772300407
41,0.00019924702772300407
42,0.00019924702772300407
43,0.00019924702772300407
44,0.00019924702772300407
45,0.00019924702772300407
46,0.00019924702772300407
47,0.00019924702772300407
48,0.00012399932127138413
49,2.753646299069601e-05
50,2.753646299069601e-05
51,2.753646299069601e-05
52,2.753646299069601e-05
53,2.753646299069601e-05
54,2.753646299069601e-05
55,2.753646299069601e-05
56,2.753646299069601e-05
57,2.753646299069601e-05
58,1.2772884360856551e-05
59,1.2772884360856551e-05
60,1.2772884360856551e-05
61,1.2772884360856551e-05
62,8.917397146035455e-06
63,7.4868302775144e-06
64,7.4868302775144e-06
65,7.4868302775144e-06
66,3.951274287317119e-06
67,2.8871365493898793e-06
68,2.8871365493898793e-06
69,1.9418911030300023e-06
70,1.7940203349553485e-06
71,5.735444581489446e-07
72,5.735444581489446e-07
73,5.735444581489446e-07
74,5.735444581489446e-07
75,5.735444581489446e-07
76,5.735444581489446e-07
77,4.137024163242131e-07
78,6.565548815729016e-08
79,6.565548815729016e-08
80,6.565548815729016e-08
81,6.565548815729016e-08
82,6.565548815729016e-08
83,6.565548815729016e-08
84,6.565548815729016e-08
85,6.565548815729016e-08
86,5.611443398834126e-08
87,5.611443398834126e-08
88,4.4353846817557496e-08
89,4.4353846817557496e-08
90,4.4353846817557496e-08
91,1.2887795719507267e-08
92,1.2887795719507267e-08
93,2.694267919878257e-09
94,2.589466419067321e-10
95,2.589466419067321e-10
96,1.7460166645832942e-10
97,1.7460166645832942e-10
98,1.7460166645832942e-10
99,1.7460166645832942e-10
100,1.7460166645832942e-10
101,1.7460166645832942e-10
102,1.7460166645832942e-10
103,1.7460166645832942e-10
104,1.7460166645832942e-10
105,8.603251444583293e-11
106,8.603251444583293e-11
107,8.603251444583293e-11
108,8.603251444583293e-11
109,3.5921488006351865e-11
110,3.5921488006351865e-11
111,3.5921488006351865e-11
112,3.5921488006351865e-11
113,3.5921488006351865e-11
114,3.5921488006351865e-11
115,3.5921488006351865e-11
116,2.4659385644554277e-11
117,2.4659385644554277e-11
118,2.4659385644554277e-11
119,2.4659385644554277e-11
120,2.4659385644554277e-11
121,2.4659385644554277e-11
122,2.4659385644554277e-11
123,2.4659385644554277e-11
124,2.4144242161128204e-11
125,2.4144242161128204e-11
126,1.6832757410156773e-11
127,1.6832757410156773e-11
128,1.5567991340503795e-11
129,1.3098855333737447e-11
130,1.3098855333737447e-11
131,1.3098855333737447e-11
132,1.1610268302320037e-11
133,1.0736300737335114e-11
134,1.0736300737335114e-11
135,1.0736300737335114e-11
136,1.0736300737335114e-11
137,1.0153655694011832e-11
138,9.613643214834156e-12
139,9.606537787476555e-12
140,9.606537787476555e-12
141,9.606537787476555e-12
142,9.329426120530115e-12
143,9.265477274311706e-12
