iteration,best_fitness
0,8243.048199159432
1,4357.637389428173
2,3859.1746947315023
3,2917.878769694856
4,1913.2378204090855
5,1691.7904539727788
6,1676.414503216265
7,1676.414503216265
8,1676.414503216265
9,1676.414503216265
10,1676.414503216265
11,1454.2168565377947
12,1430.2360033013024
13,1332.8206363171412
14,1087.6656328102774
15,1058.7103197721879
16,961.5995960261704
17,664.4860881770451
18,664.4860881770451
19,664.4860881770451
20,664.4860881770451
21,646.4161721681813
22,605.2298255967738
23,503.9370712735963
24,503.9370712735963
25,503.9370712735963
26,503.9370712735963
27,448.55667287955214
28,436.9444200506962
29,436.9444200506962
30,428.2071662409876
31,371.5365282366737
32,354.0604917614825
33,298.47758164127663
34,292.66169938161846
35,292.66169938161846
36,284.2612609274953
37,273.723283654061
38,273.723283654061
39,273.723283654061
40,264.12382159052606
41,234.88456769459634
42,233.62764667769855
43,223.76418864850208
44,205.80206033303813
45,205.80206033303813
46,205.80206033303813
47,205.80206033303813
48,201.09303874239208
49,191.59628947194753
50,179.95543568961475
51,171.53944059961978
52,171.53944059961978
53,171.53944059961978
54,169.31011602939813
55,163.3606772039584
56,150.41954337764773
57,148.52968292468051
58,148.52968292468051
59,148.52968292468051
60,139.7072017999176
61,139.7072017999176
62,135.76706238146272
63,133.77572213484197
64,125.79250342691114
65,123.17190909708688
66,122.06050091245909
67,122.06050091245909
68,116.849687599789
69,116.849687599789
70,110.8761591997245
71,103.48082322043143
72,103.48082322043143
73,103.48082322043143
74,101.23085635946137
75,100.02405420859584
76,94.61559176840362
77,87.53240339345292
78,83.85214643690327
79,83.85214643690327
80,83.85214643690327
81,83.46669275730373
82,78.30665040061018
83,77.22628278342926
84,76.95890326733003
85,73.10783140118899
86,73.10783140118899
87,73.10783140118899
88,73.10783140118899
89,73.10783140118899
90,71.10666509582849
91,69.66661642928807
92,69.33612993796032
93,65.76827588474977
94,65.76827588474977
95,63.24561188068621
96,59.404668376600725
97,58.631780250672755
98,57.04990869751174
99,54.77723110163415
100,54.77723110163415
101,54.77723110163415
102,53.044784285609445
103,52.85336666714138
104,51.667431741257225
105,50.216647505444044
106,49.08353617233586
107,46.783795441626516
108,45.956839239043376
109,43.277198777678805
110,42.57047307016448
111,42.24060948221921
112,41.06671326983366
113,40.78362807188314
114,40.60036969201995
115,40.60036969201995
116,39.97640779964691
117,39.550942874924715
118,39.550942874924715
119,38.947432962877535
120,38.947432962877535
121,38.72670772472356
122,37.95304312494814
123,37.672241472009674
124,37.03707112228886
125,37.03707112228886
126,36.98275826303316
127,36.68245357221688
128,36.53455086694272
129,36.17293204907343
130,35.867797227616194
131,35.38441083390188
132,34.96389309642922
133,34.28293025161909
134,34.28293025161909
135,34.060406555747974
136,33.30543329895082
137,32.73361559314395
138,32.29180919284164
139,31.891428234658527
140,31.742372808083665
141,31.536784173479894
142,30.868082995640062
143,30.446461059896446
144,30.446461059896446
145,30.11456943776511
146,29.85636863310519
147,29.77890994383997
148,29.77890994383997
149,29.674541780143894
150,29.419653568376074
151,29.308394217976982
152,29.308394217976982
153,29.263912887172477
154,29.15688767243989
155,29.155421957308747
156,29.074417594539643
157,28.774230475760234
158,28.774230475760234
159,28.774230475760234
160,28.774230475760234
161,28.727550239871857
162,28.727550239871857
163,28.68517852860975
164,28.679955918160505
165,28.679955918160505
166,28.646913681155226
167,28.591007415373756
168,28.50166585613142
169,28.50166585613142
170,28.488941592530484
171,28.422427501001383
172,28.41427166747387
173,28.382342436697922
174,28.338636457652324
175,28.265873530129028
176,28.204407369347383
177,28.168848577212884
178,28.111801306336794
179,28.01808962007443
180,28.01808962007443
181,27.94808772963238
182,27.94808772963238
183,27.94808772963238
